PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,NAME
1627849,2017-18,20,0,TOT,24.0,32,15,19.0,3.3,5.5,0.602,0.0,0.1,0.0,1.1,1.8,0.607,2.0,3.8,5.8,1.2,0.6,1.4,2.0,2.6,7.7,Daniel Ochefu
204103,2017-18,20,1612709893,CTN,25.0,40,5,23.2,3.3,8.3,0.396,1.7,4.9,0.338,1.0,1.3,0.736,0.9,2.7,3.6,1.2,1.3,0.2,0.7,1.9,9.2,Kevin Olekaibe
1628419,2017-18,20,0,TOT,21.0,39,12,24.1,4.5,9.1,0.496,0.8,2.3,0.333,1.0,1.7,0.559,1.5,5.6,7.1,1.2,0.7,0.9,1.4,2.4,10.7,Cameron Oliver
1627352,2017-18,20,1612709925,LAK,26.0,47,10,12.5,0.6,1.5,0.435,0.0,0.0,0.0,0.3,0.9,0.372,1.1,2.2,3.3,0.4,0.4,0.4,0.6,2.0,1.6,Reggis Onwukamuche
1628697,2017-18,20,0,TOT,23.0,20,5,15.5,0.8,2.4,0.319,0.1,0.4,0.125,0.4,0.6,0.727,0.4,1.3,1.7,3.1,0.4,0.2,1.3,1.9,2.0,Michael Orris
1628473,2017-18,20,1612709921,LIN,26.0,12,1,15.7,2.9,6.8,0.427,0.5,2.8,0.176,1.1,1.4,0.765,0.7,1.3,2.0,0.4,0.6,0.3,1.1,1.5,7.4,Yakuba Ouattara
1627779,2017-18,20,1612709922,GBO,24.0,46,39,32.6,5.2,12.3,0.427,2.5,6.8,0.374,2.2,2.6,0.847,0.5,2.5,3.0,4.5,1.4,0.3,2.5,2.0,15.2,Marcus Paige
204215,2017-18,20,1612709904,SXF,26.0,13,5,20.5,3.1,6.2,0.494,0.6,1.6,0.381,1.6,1.9,0.84,0.8,1.6,2.5,2.2,0.5,0.2,1.7,1.8,8.4,Bubu Palo
202951,2017-18,20,1612709902,SCW,32.0,12,11,34.7,6.4,14.4,0.445,1.9,4.9,0.39,1.3,1.9,0.696,0.3,2.3,2.6,10.4,0.8,0.3,3.5,2.5,16.1,Jeremy Pargo
1627780,2017-18,20,0,TOT,25.0,20,5,29.2,7.0,14.8,0.47,1.0,3.9,0.244,2.6,3.6,0.718,1.5,4.9,6.3,4.7,2.0,0.6,3.4,3.1,17.4,Gary Payton II
1628433,2017-18,20,1612709915,MNE,22.0,46,28,31.3,4.2,9.9,0.426,1.2,4.1,0.287,2.3,3.0,0.794,0.5,2.6,3.2,3.5,0.9,0.5,2.4,2.7,12.0,L.J. Peak
1628506,2017-18,20,1612709893,CTN,23.0,35,35,36.5,4.0,10.5,0.378,1.6,5.1,0.307,2.3,2.8,0.835,0.4,3.0,3.4,7.8,1.2,0.0,2.9,2.7,11.8,London Perrantes
1628409,2017-18,20,1612709900,NAS,23.0,35,35,34.0,6.1,13.1,0.466,3.7,9.0,0.411,1.6,1.9,0.851,1.7,5.5,7.2,1.9,0.6,0.3,1.2,2.9,17.6,Alec Peters
1628517,2017-18,20,1612709922,GBO,22.0,50,29,22.0,2.4,6.2,0.386,1.3,3.8,0.351,0.3,0.4,0.895,0.5,4.1,4.6,1.4,0.8,0.7,1.0,2.3,6.4,Luke Petrasek
204181,2017-18,20,1612709925,LAK,25.0,43,7,20.9,3.0,6.3,0.478,0.3,1.3,0.263,1.8,2.2,0.84,1.5,2.6,4.0,1.2,1.3,0.4,1.3,2.4,8.2,John Petrucelli
1627850,2017-18,20,0,TOT,25.0,40,29,26.9,3.6,6.4,0.565,0.0,0.1,0.0,2.5,3.6,0.681,3.2,4.8,8.0,1.6,0.5,1.0,2.1,1.8,9.7,Marshall Plumlee
1628120,2017-18,20,1612709925,LAK,25.0,49,31,28.0,3.4,8.8,0.388,1.4,4.2,0.345,0.8,0.9,0.884,0.4,1.9,2.3,2.2,1.4,0.4,1.3,3.3,9.0,TJ Price
204192,2017-18,20,1612709913,ERI,28.0,46,36,28.8,6.0,13.2,0.455,2.1,6.2,0.338,2.3,2.9,0.789,1.5,6.7,8.2,1.8,1.2,2.3,2.5,2.6,16.3,Raphiael Putney
1626180,2017-18,20,0,TOT,24.0,23,1,19.2,2.7,7.2,0.38,0.8,3.0,0.275,2.0,3.1,0.634,1.3,3.3,4.6,1.1,0.7,0.4,1.1,1.2,8.3,Michael Qualls
203684,2017-18,20,0,TOT,26.0,37,1,13.4,1.3,3.4,0.395,0.2,0.9,0.212,0.6,0.8,0.742,0.3,0.8,1.1,2.1,0.4,0.0,0.8,0.9,3.5,Kyle Randall
1628504,2017-18,20,1612709919,WES,24.0,43,41,35.5,6.4,14.8,0.43,1.6,4.7,0.338,2.4,3.9,0.613,0.9,5.5,6.4,7.2,1.9,0.3,3.1,2.6,16.7,Xavier Rathan-Mayes
1627932,2017-18,20,1612709908,RGV,24.0,33,2,14.0,2.1,4.7,0.442,1.6,3.9,0.403,0.5,0.5,0.833,0.2,1.2,1.4,0.5,0.4,0.0,0.4,1.3,6.2,Shane Richards
1628542,2017-18,20,1612709924,ACC,23.0,45,16,21.4,4.0,7.4,0.531,0.0,0.1,0.333,2.2,3.1,0.732,2.9,4.1,7.0,0.8,0.6,0.5,1.1,1.8,10.2,Tyler Roberson
1628421,2017-18,20,0,TOT,23.0,44,8,26.3,4.7,9.4,0.501,1.3,3.5,0.381,2.2,2.8,0.795,1.0,4.1,5.2,1.6,0.8,0.8,1.8,2.4,13.0,Devin Robinson
1628615,2017-18,20,1612709903,SLC,24.0,17,0,10.2,0.8,2.0,0.412,0.4,1.1,0.389,0.4,0.4,0.857,0.2,0.8,1.0,2.2,0.5,0.0,0.9,0.6,2.4,L.J. Rose
1628777,2017-18,20,1612709925,LAK,21.0,37,2,13.3,1.8,4.8,0.376,1.1,3.0,0.348,0.6,0.9,0.727,0.4,1.5,1.8,0.6,0.5,0.2,0.9,1.2,5.3,Maverick Rowan
203960,2017-18,20,1612709914,RNO,25.0,35,33,28.7,7.2,14.2,0.508,0.4,1.3,0.289,3.1,4.0,0.77,1.1,6.0,7.1,0.9,1.1,0.9,1.7,2.5,17.9,JaKarr Sampson
1628565,2017-18,20,1612709920,RAP,24.0,31,12,14.6,1.3,3.9,0.325,0.2,0.9,0.179,0.7,1.0,0.71,0.4,1.3,1.7,2.0,0.5,0.3,1.1,1.0,3.4,Kethan Savage
1626263,2017-18,20,1612709921,LIN,25.0,49,41,28.3,2.8,6.8,0.413,1.1,3.2,0.335,1.2,1.4,0.817,1.0,3.1,4.1,4.9,2.3,0.1,2.0,2.2,7.9,Shannon Scott
1628496,2017-18,20,1612709921,LIN,23.0,48,7,26.0,4.8,11.5,0.421,2.4,6.8,0.356,2.4,2.9,0.826,0.3,2.4,2.7,2.6,1.0,0.3,1.6,1.5,14.5,Jeremy Senglin
201203,2017-18,20,1612709889,OKL,33.0,13,0,14.5,1.2,4.1,0.302,0.2,1.1,0.143,0.5,0.9,0.5,0.6,1.0,1.6,1.5,0.9,0.2,1.2,1.2,3.1,Mustafa Shakur
1628686,2017-18,20,1612709902,SCW,24.0,19,6,23.6,3.6,7.9,0.46,0.4,1.1,0.333,1.8,3.2,0.574,1.3,4.7,6.0,2.6,1.2,0.2,1.6,1.1,9.5,Winston Shepard
1628424,2017-18,20,1612709926,MHU,20.0,26,26,30.9,5.3,12.3,0.436,1.2,3.2,0.361,3.3,4.3,0.766,0.8,2.0,2.7,4.0,1.0,0.2,2.6,2.8,15.1,Kobi Simmons
204136,2017-18,20,1612709917,GRD,30.0,25,16,19.2,1.6,3.8,0.417,0.5,1.1,0.444,1.1,1.4,0.75,0.6,1.6,2.2,0.6,0.7,0.2,0.7,2.5,4.8,Marcus Simmons
1627958,2017-18,20,1612709889,OKL,26.0,30,3,8.3,0.8,2.9,0.287,0.6,2.2,0.273,0.4,0.6,0.765,0.1,0.9,1.0,0.4,0.4,0.1,0.4,0.7,2.7,Amjyot Singh
1627589,2017-18,20,1612709917,GRD,25.0,49,24,28.4,2.8,6.8,0.407,0.7,2.6,0.273,1.8,2.4,0.759,0.7,3.3,4.0,7.9,1.6,0.1,2.7,2.0,8.0,Kenneth Smith
203964,2017-18,20,0,TOT,27.0,35,6,19.9,4.4,9.1,0.489,0.3,1.5,0.235,2.7,3.4,0.79,1.5,3.1,4.6,0.7,0.6,0.6,1.2,1.6,11.9,Roscoe Smith
1628871,2017-18,20,1612709893,CTN,23.0,8,7,34.6,5.1,9.9,0.519,2.9,5.5,0.523,1.1,1.9,0.6,0.6,3.6,4.3,8.1,1.6,0.5,2.3,3.0,14.3,Scoochie Smith
203480,2017-18,20,0,TOT,28.0,48,20,28.1,4.4,9.3,0.471,1.8,4.6,0.392,0.6,0.8,0.744,0.9,4.6,5.5,1.6,0.5,0.8,1.1,2.4,11.2,James Southerland
1628647,2017-18,20,0,TOT,23.0,24,1,14.9,2.1,3.8,0.556,0.0,0.0,0.0,0.5,1.2,0.464,2.3,2.0,4.3,0.5,0.5,0.8,0.8,0.9,4.7,Skylar Spencer
1628596,2017-18,20,0,TOT,24.0,28,10,17.5,2.2,6.0,0.369,1.4,4.2,0.331,0.4,0.8,0.524,0.3,1.5,1.9,0.9,0.5,0.1,0.7,1.4,6.2,Akeem Springs
1627316,2017-18,20,1612709924,ACC,29.0,46,3,16.2,1.5,4.1,0.365,0.9,2.8,0.31,0.5,0.6,0.846,0.2,2.2,2.4,1.3,0.4,0.3,1.3,2.5,4.3,Keith Steffeck
1627754,2017-18,20,0,TOT,21.0,31,13,24.3,5.9,12.5,0.473,0.4,1.4,0.25,3.7,5.0,0.753,2.5,3.9,6.4,1.1,0.5,0.8,2.3,2.5,16.0,Diamond Stone
1628548,2017-18,20,1612709900,NAS,23.0,43,18,12.9,1.9,3.6,0.519,0.0,0.0,0.0,1.4,1.8,0.769,1.3,1.1,2.4,0.5,0.2,0.3,0.8,1.8,5.1,Eric Stuteville
1627299,2017-18,20,1612709927,WIS,25.0,49,30,25.3,2.5,6.3,0.389,0.4,1.9,0.234,1.1,1.4,0.757,0.5,2.3,2.9,2.9,0.9,0.2,1.5,2.8,6.5,Jarvis Summers
1628410,2017-18,20,1612709910,FWN,22.0,14,7,17.0,2.6,6.5,0.396,0.4,1.6,0.227,1.7,2.6,0.667,0.5,1.8,2.3,2.4,1.1,0.4,1.7,1.6,7.2,Edmond Sumner
1628591,2017-18,20,1612709913,ERI,24.0,49,29,23.9,2.8,6.0,0.469,0.5,1.7,0.296,1.9,2.6,0.729,0.9,2.4,3.3,2.0,1.4,0.8,1.8,2.8,8.0,Craig Sword
1628754,2017-18,20,1612709904,SXF,22.0,29,8,19.9,2.6,3.9,0.661,0.0,0.0,0.0,1.9,2.9,0.651,1.6,3.9,5.5,0.9,0.5,1.7,0.9,2.8,7.0,Jimmie Taylor
1628577,2017-18,20,1612709889,OKL,23.0,46,35,28.8,5.2,11.3,0.458,0.8,3.4,0.248,2.7,4.1,0.668,1.7,5.6,7.3,2.7,1.5,0.8,2.6,3.2,13.9,Rashawn Thomas
1627981,2017-18,20,1612709926,MHU,26.0,37,1,16.6,2.6,5.6,0.471,0.3,0.9,0.344,1.1,1.4,0.736,0.9,2.6,3.5,0.5,0.4,0.5,0.7,0.9,6.6,Shaquille Thomas
1626280,2017-18,20,1612709922,GBO,25.0,43,27,27.4,3.7,8.5,0.436,0.9,3.1,0.278,1.3,1.6,0.797,1.1,2.9,4.0,1.4,1.0,0.4,1.1,2.7,9.5,Sam Thompson
1628123,2017-18,20,1612709920,RAP,25.0,41,5,20.3,4.4,7.2,0.616,0.0,0.0,0.0,1.6,2.2,0.744,3.0,4.6,7.6,0.6,0.6,1.0,1.5,2.5,10.5,Shevon Thompson
1628545,2017-18,20,1612709902,SCW,24.0,38,2,11.7,1.8,3.4,0.523,0.1,0.2,0.444,1.3,1.8,0.75,1.1,2.9,4.1,0.6,0.4,0.6,0.9,2.4,5.0,Trevor Thompson
1626194,2017-18,20,1612709893,CTN,25.0,49,43,36.0,6.8,16.3,0.416,3.4,8.8,0.388,1.8,2.3,0.774,0.2,2.7,2.9,3.4,0.7,0.1,2.2,1.9,18.8,Marcus Thornton
1628453,2017-18,20,1612709911,IWA,23.0,48,48,33.4,5.7,13.0,0.438,1.5,4.4,0.348,3.2,3.6,0.874,0.4,3.1,3.5,5.4,1.0,0.2,3.1,2.2,16.1,Melo Trimble
1628714,2017-18,20,1612709919,WES,23.0,23,0,7.7,0.7,1.6,0.459,0.3,0.6,0.538,0.2,0.3,0.833,0.3,0.6,0.9,0.2,0.2,0.1,0.4,0.7,2.0,Buay Tuach
201872,2017-18,20,1612709926,MHU,32.0,10,0,16.4,0.8,2.1,0.381,0.0,0.4,0.0,0.6,1.0,0.6,1.8,3.1,4.9,2.5,0.7,0.5,0.7,1.0,2.2,Mark Tyndale
1627784,2017-18,20,1612709910,FWN,25.0,50,44,32.6,6.3,13.7,0.461,1.8,4.8,0.381,2.0,2.4,0.82,2.2,6.3,8.4,2.5,1.0,1.2,1.4,2.0,16.5,Jarrod Uthoff
1628670,2017-18,20,1612709908,RGV,23.0,19,5,12.1,1.1,3.2,0.35,0.6,1.6,0.355,0.7,1.1,0.619,0.5,1.9,2.4,0.7,0.4,0.4,0.8,2.1,3.5,Craig Victor
1627372,2017-18,20,1612709918,TEX,24.0,27,0,8.3,0.8,1.3,0.6,0.0,0.0,0.0,0.5,0.7,0.684,0.8,1.0,1.8,0.1,0.2,0.5,0.3,1.2,2.0,Anthony Walker
1626217,2017-18,20,1612709908,RGV,23.0,48,0,16.9,4.0,6.6,0.614,0.0,0.2,0.111,2.0,3.3,0.605,2.3,3.4,5.7,1.0,0.4,1.0,1.4,1.8,10.1,Chris Walker
204090,2016-17,20,0,TOT,24.0,48,17,26.6,4.1,8.9,0.465,2.1,5.1,0.404,1.6,1.8,0.929,0.4,2.3,2.8,1.3,0.8,0.2,1.3,2.2,12.0,Devondrick Walker
1627820,2017-18,20,1612709924,ACC,24.0,26,25,33.2,9.1,17.8,0.51,0.6,2.3,0.25,3.8,5.7,0.671,1.5,4.9,6.3,5.5,1.5,0.9,3.7,2.6,22.6,Tyrone Wallace
1628476,2017-18,20,1612709904,SXF,23.0,27,27,32.4,5.5,12.4,0.442,2.1,5.6,0.377,3.1,3.4,0.902,0.6,3.4,4.0,7.1,1.5,0.2,3.0,1.3,16.1,Derrick Walton Jr.
1627226,2017-18,20,1612709923,WCB,25.0,38,1,19.2,2.2,5.2,0.417,1.1,3.0,0.351,0.8,0.9,0.829,0.4,3.2,3.6,0.5,0.8,0.6,0.7,1.4,6.2,Karrington Ward
1627866,2017-18,20,1612709918,TEX,24.0,42,35,35.2,8.7,16.4,0.528,0.5,1.8,0.286,2.0,3.1,0.654,3.5,6.1,9.6,3.0,1.2,1.2,1.9,2.9,19.9,Jameel Warney
1627395,2017-18,20,1612709890,AUS,26.0,50,16,24.2,1.9,4.5,0.43,1.0,2.6,0.374,0.2,0.2,0.833,0.7,2.5,3.2,1.4,1.1,0.4,0.7,1.3,5.0,Julian Washburn
1628607,2017-18,20,1612709920,RAP,25.0,26,5,5.2,0.7,1.6,0.415,0.0,0.0,0.0,0.5,0.7,0.722,0.5,0.7,1.2,0.2,0.1,0.4,0.4,1.2,1.8,Andre Washington
1628230,2017-18,20,1612709911,IWA,25.0,43,2,22.9,2.4,6.0,0.398,0.7,2.3,0.293,1.2,1.4,0.806,0.3,1.8,2.1,2.0,1.0,0.5,0.8,1.7,6.6,Wes Washpun
1628778,2017-18,20,1612709919,WES,23.0,45,23,26.7,2.3,5.4,0.427,1.1,2.9,0.369,0.6,1.1,0.531,0.6,2.8,3.4,1.0,0.8,0.5,1.1,2.5,6.2,Paul Watson
1627821,2017-18,20,0,TOT,24.0,40,24,28.7,4.1,9.9,0.413,2.6,6.9,0.371,2.1,2.7,0.785,1.1,5.5,6.6,1.4,1.2,0.5,1.3,2.7,12.9,James Webb III
1628017,2017-18,20,1612709920,RAP,25.0,19,3,13.2,1.4,3.3,0.413,1.2,2.9,0.418,0.1,0.1,0.5,0.2,2.2,2.3,0.6,0.3,0.1,0.8,0.5,4.0,Negus Webster-Chan
1628510,2017-18,20,0,TOT,25.0,38,24,31.4,5.7,12.6,0.45,2.6,6.5,0.403,2.0,2.5,0.819,0.6,4.0,4.6,1.2,0.6,0.3,1.4,2.0,16.0,Andrew White III
1628859,2017-18,20,1612709919,WES,23.0,17,3,21.4,2.5,6.1,0.408,0.4,1.7,0.207,2.2,3.1,0.712,0.4,2.9,3.3,2.6,0.5,0.1,1.8,1.5,7.5,Sekou Wiggs
203912,2017-18,20,1612709902,SCW,27.0,12,6,19.3,3.4,7.6,0.451,2.0,5.3,0.381,0.7,0.8,0.889,0.2,1.6,1.8,0.7,0.8,0.1,0.9,1.3,9.5,CJ Wilcox
2863,2017-18,20,1612709922,GBO,38.0,15,15,33.4,7.5,15.3,0.491,2.1,4.9,0.432,6.3,6.9,0.904,0.9,5.4,6.3,4.9,1.0,0.6,3.1,2.1,23.5,Damien Wilkins
1626993,2017-18,20,1612709927,WIS,25.0,38,1,14.0,1.3,3.6,0.378,0.1,0.6,0.083,0.6,1.0,0.632,0.6,2.2,2.8,0.7,0.6,0.1,0.7,0.7,3.4,Brian Williams
1628241,2017-18,20,1612709915,MNE,24.0,45,29,26.3,4.8,9.1,0.523,0.2,0.7,0.29,2.0,3.1,0.65,3.7,7.2,10.9,1.8,0.7,0.5,2.0,2.8,11.8,Devin Williams
1628580,2017-18,20,1612709893,CTN,24.0,50,40,30.5,6.5,11.8,0.546,0.1,0.3,0.267,2.6,4.2,0.614,1.6,5.9,7.6,1.6,0.9,0.6,2.6,2.4,15.6,JaCorey Williams
204128,2017-18,20,1612709911,IWA,28.0,8,2,21.3,2.4,5.5,0.432,0.8,1.8,0.429,0.8,0.9,0.857,0.8,1.6,2.4,1.0,0.5,0.0,0.9,2.3,6.3,Jarvis Williams
200766,2017-18,20,1612709914,RNO,32.0,49,44,26.6,4.0,10.8,0.374,1.8,4.8,0.371,0.9,1.1,0.768,0.4,2.5,2.9,6.9,0.9,0.1,2.2,1.2,10.8,Marcus Williams
1627999,2017-18,20,0,TOT,25.0,23,0,11.9,1.2,3.0,0.4,0.4,1.5,0.286,0.3,0.4,0.667,0.1,1.0,1.1,0.9,0.6,0.2,0.8,0.7,3.1,Prince Williams
200761,2017-18,20,1612709911,IWA,32.0,38,9,23.3,3.0,7.0,0.429,1.4,3.9,0.367,1.1,1.4,0.764,0.8,3.1,3.9,0.7,0.8,0.6,0.7,2.3,8.5,Shawne Williams
1628494,2017-18,20,1612709922,GBO,23.0,37,10,19.2,3.4,8.4,0.4,0.3,1.5,0.211,1.7,2.5,0.681,0.8,1.7,2.5,2.8,0.9,0.0,1.6,1.7,8.8,T.J. Williams
1628689,2017-18,20,1612709913,ERI,25.0,40,0,10.4,1.0,2.8,0.364,0.1,0.6,0.217,0.4,0.6,0.68,0.7,1.5,2.2,0.6,0.6,0.5,0.8,1.6,2.6,Tommy Williams
1628475,2017-18,20,1612709904,SXF,24.0,43,18,25.7,3.5,9.1,0.387,2.9,7.4,0.389,0.3,0.3,0.786,0.5,2.2,2.7,0.9,0.4,0.1,1.3,2.0,10.2,Matt Williams Jr.
1628491,2017-18,20,1612709917,GRD,23.0,43,38,28.1,4.6,9.8,0.467,1.8,4.7,0.374,0.9,1.1,0.816,1.4,5.5,6.9,0.8,1.0,0.7,1.2,2.1,11.8,Derek Willis
203966,2017-18,20,0,TOT,27.0,26,10,28.9,4.2,9.5,0.445,1.7,4.8,0.36,1.3,2.1,0.648,0.7,3.6,4.2,2.8,0.8,0.5,1.8,2.9,11.5,Jamil Wilson
1628549,2017-18,20,1612709921,LIN,24.0,43,2,17.2,2.4,6.6,0.358,0.9,3.0,0.307,2.4,3.0,0.808,1.0,2.6,3.6,0.7,0.8,0.3,1.5,1.9,8.1,Thomas Wimbush
1628658,2017-18,20,1612709923,WCB,29.0,43,12,23.3,4.3,9.6,0.447,1.1,2.9,0.376,1.3,1.4,0.932,0.6,1.7,2.3,2.9,0.9,0.1,1.4,1.8,11.0,Brandon Wood
1626174,2017-18,20,1612709909,DEL,22.0,45,42,33.1,8.2,15.1,0.543,1.2,3.6,0.319,5.7,7.2,0.796,2.7,7.6,10.3,2.3,1.2,1.7,3.1,2.6,23.3,Christian Wood
1627967,2017-18,20,0,TOT,24.0,45,11,16.2,1.9,3.8,0.491,0.0,0.0,0.0,1.7,2.2,0.76,2.1,3.5,5.6,1.0,0.4,0.3,0.9,2.1,5.5,Adam Woodbury
1628547,2017-18,20,1612709925,LAK,23.0,34,0,9.5,1.4,3.4,0.417,0.3,1.0,0.273,0.6,1.0,0.588,0.4,0.9,1.2,0.9,0.6,0.1,0.4,0.8,3.7,Jay Wright
1628729,2017-18,20,0,TOT,23.0,2,0,6.5,0.5,3.0,0.167,0.0,1.5,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,2.0,Kendal Yancy
203923,2017-18,20,0,TOT,22.0,39,38,33.2,6.5,15.4,0.423,3.1,8.7,0.351,4.7,5.7,0.813,0.8,4.3,5.2,2.7,1.5,0.4,2.1,1.9,20.7,James Young
1627290,2017-18,20,1612709902,SCW,28.0,4,1,25.5,5.3,7.8,0.677,0.5,0.8,0.667,0.5,1.3,0.4,3.0,5.8,8.8,2.5,1.8,1.5,2.0,3.0,11.5,Kevin Young
1628454,2017-18,20,0,TOT,23.0,49,19,24.1,4.6,9.9,0.465,0.8,3.0,0.279,2.1,2.8,0.772,1.3,3.9,5.2,1.9,0.4,0.4,1.6,1.3,12.2,Mike Young
1628704,2017-18,20,1612709902,SCW,24.0,28,0,9.2,0.8,2.3,0.359,0.1,0.4,0.182,0.5,0.8,0.565,0.4,1.4,1.9,0.4,0.3,0.1,0.7,1.2,2.2,Najeal Young
1627757,2017-18,20,1612709905,SBL,21.0,25,0,15.7,2.5,4.4,0.569,0.0,0.1,0.0,1.6,2.5,0.619,1.8,3.1,4.8,1.0,0.6,1.0,1.5,1.8,6.5,Stephen Zimmerman
1628437,2017-18,20,1612709908,RGV,22.0,10,0,4.7,0.4,0.7,0.571,0.3,0.4,0.75,0.3,0.4,0.75,0.1,0.0,0.1,0.5,0.0,0.0,1.1,0.5,1.4,George de Paula
